customer_state,order_year,order_month,order_day,payment_value
PI,2018,4,11,817.78
PI,2018,4,12,483.87
PI,2018,4,13,202.74
PI,2018,4,14,92.85
PI,2018,4,15,241.83
PI,2018,4,16,1388.68
PI,2018,4,18,1386.33
PI,2018,4,19,180.76
PI,2018,4,22,37.75
PI,2018,4,23,264.67
PI,2018,4,24,236.32
PI,2018,4,25,808.04
PI,2018,4,26,221.82
PI,2018,4,27,273.24
PI,2018,4,28,141.13
PI,2018,4,29,202.65
PI,2018,5,1,127.36
PI,2018,5,4,227.94
PI,2018,5,5,133.27
PI,2018,5,6,1491.8899999999999
PI,2018,5,8,99.9
PI,2018,5,9,686.41
PI,2018,5,10,535.92
PI,2018,5,11,1328.1399999999999
PI,2018,5,12,160.52
PI,2018,5,14,209.75
PI,2018,5,15,288.16999999999996
PI,2018,5,16,257.56
PI,2018,5,17,352.23
PI,2018,5,19,244.78
PI,2018,5,20,169.86
PI,2018,5,22,159.96
PI,2018,5,26,1142.75
PI,2018,5,29,317.4
PI,2018,5,30,489.13
PI,2018,6,1,533.7
PI,2018,6,4,178.47
PI,2018,6,5,770.26
PI,2018,6,6,133.59
PI,2018,6,7,513.46
PI,2018,6,8,235.25
PI,2018,6,9,52.84
PI,2018,6,10,245.45
PI,2018,6,11,504.13
PI,2018,6,13,174.39
PI,2018,6,16,85.56
PI,2018,6,18,1120.31
PI,2018,6,19,758.79
PI,2018,6,23,78.11
PI,2018,6,28,528.02
PI,2018,6,29,87.63
PI,2018,7,2,668.03
PI,2018,7,3,82.56
PI,2018,7,9,246.98
PI,2018,7,11,861.24
PI,2018,7,12,364.06
PI,2018,7,13,451.67999999999995
PI,2018,7,14,665.44
PI,2018,7,15,1296.17
PI,2018,7,17,101.56
PI,2018,7,18,87.88
PI,2018,7,19,259.96000000000004
PI,2018,7,20,82.51
PI,2018,7,21,224.57
PI,2018,7,23,526.97
PI,2018,7,24,37.75
PI,2018,7,25,90.62
PI,2018,7,26,478.7
PI,2018,7,27,1120.83
PI,2018,7,28,75.89
PI,2018,7,29,294.29
PI,2018,7,30,80.92
PI,2018,7,31,372.5
PI,2018,8,1,105.62
PI,2018,8,2,99.05
PI,2018,8,3,182.05
PI,2018,8,4,699.1700000000001
PI,2018,8,6,1033.22
PI,2018,8,7,231.88
PI,2018,8,8,48.9
PI,2018,8,9,435.83000000000004
PI,2018,8,10,143.61
PI,2018,8,11,80.92
PI,2018,8,12,185.22
PI,2018,8,13,207.89
PI,2018,8,16,79.11
PI,2018,8,17,214.58
PI,2018,8,22,117.81
PR,2016,10,4,558.76
PR,2016,10,5,175.11
PR,2016,10,6,362.82
PR,2016,10,7,406.65
PR,2016,10,8,64.48
PR,2016,10,9,812.11
PR,2016,10,10,200.42000000000002
PR,2016,12,23,19.62
PR,2017,1,5,539.98
PR,2017,1,7,846.52
PR,2017,1,9,16.62
PR,2017,1,11,117.27
PR,2017,1,12,50.86
PR,2017,1,15,429.7
PR,2017,1,17,175.85
PR,2017,1,19,44.02
PR,2017,1,20,497.74
PR,2017,1,22,133.09
PR,2017,1,23,136.94
PR,2017,1,24,38.42
PR,2017,1,25,340.9
PR,2017,1,26,201.57
PR,2017,1,27,367.99
PR,2017,1,28,66.9
PR,2017,1,29,581.2
PR,2017,1,30,409.79
PR,2017,1,31,989.6400000000001
PR,2017,2,1,1405.1599999999999
PR,2017,2,2,257.58
PR,2017,2,3,586.5699999999999
PR,2017,2,4,1015.6600000000001
PR,2017,2,5,1815.93
PR,2017,2,6,1429.92
PR,2017,2,7,798.91
PR,2017,2,8,1255.08
PR,2017,2,9,677.48
PR,2017,2,10,152.47
PR,2017,2,11,217.51999999999998
PR,2017,2,12,171.03
PR,2017,2,13,1584.26
PR,2017,2,14,1254.33
PR,2017,2,15,300.79
PR,2017,2,16,472.82
PR,2017,2,17,148.53
PR,2017,2,18,1343.85
PR,2017,2,19,336.84
PR,2017,2,20,92.84
PR,2017,2,21,405.43
PR,2017,2,22,86.14
PR,2017,2,23,630.5500000000001
PR,2017,2,25,200.55
PR,2017,2,26,34.42
PR,2017,2,27,689.75
PR,2017,2,28,3253.98
PR,2017,3,1,1513.29
PR,2017,3,2,174.33
PR,2017,3,3,833.24
PR,2017,3,4,210.82
PR,2017,3,5,335.74
PR,2017,3,6,469.89
PR,2017,3,7,572.17
PR,2017,3,8,339.26
PR,2017,3,9,697.01
PR,2017,3,10,547.15
PR,2017,3,11,148.78
PR,2017,3,12,30.04
PR,2017,3,13,625.95
PR,2017,3,14,297.49
PR,2017,3,15,509.55
PR,2017,3,16,532.34
PR,2017,3,17,630.45
PR,2017,3,18,849.36
PR,2017,3,20,998.7
PR,2017,3,21,665.85
PR,2017,3,22,524.02
PR,2017,3,23,732.09
PR,2017,3,24,1624.1200000000001
PR,2017,3,25,294.42
PR,2017,3,26,216.67000000000002
PR,2017,3,27,629.91
PR,2017,3,28,518.0699999999999
PR,2017,3,29,416.93
PR,2017,3,30,881.28
PR,2017,3,31,157.28
PR,2017,4,1,353.56
PR,2017,4,2,450.08000000000004
PR,2017,4,3,49.42
PR,2017,4,4,549.56
PR,2017,4,5,253.47
PR,2017,4,6,1170.24
PR,2017,4,7,234.48
PR,2017,4,8,267.07
PR,2017,4,9,1236.4299999999998
PR,2017,4,10,212.04
PR,2017,4,11,127.99
PR,2017,4,12,336.41999999999996
PR,2017,4,13,613.58
PR,2017,4,14,174.14999999999998
PR,2017,4,15,77.16
PR,2017,4,16,328.06
PR,2017,4,17,1433.47
PR,2017,4,18,502.28
PR,2017,4,19,702.46
PR,2017,4,20,455.47
PR,2017,4,21,595.88
PR,2017,4,22,1378.3300000000002
PR,2017,4,23,254.12
PR,2017,4,24,452.95
PR,2017,4,25,1550.88
PR,2017,4,26,731.02
PR,2017,4,27,281.79999999999995
PR,2017,4,28,2178.01
PR,2017,4,29,164.38
PR,2017,4,30,872.1800000000001
PR,2017,5,1,506.13
PR,2017,5,2,1157.6
PR,2017,5,3,571.1600000000001
PR,2017,5,4,108.84
PR,2017,5,5,417.62
PR,2017,5,6,2997.7400000000002
PR,2017,5,7,165.92000000000002
PR,2017,5,8,1334.21
PR,2017,5,9,4326.0
PR,2017,5,10,1198.78
PR,2017,5,11,1413.49
PR,2017,5,12,177.62
PR,2017,5,13,217.64
PR,2017,5,14,428.11
PR,2017,5,15,2104.28
PR,2017,5,16,3464.74
PR,2017,5,17,1329.9299999999998
PR,2017,5,18,1247.47
PR,2017,5,19,1123.88
PR,2017,5,20,1208.8899999999999
PR,2017,5,21,1005.1
PR,2017,5,22,1506.9099999999999
PR,2017,5,23,451.5
PR,2017,5,24,1397.8899999999999
PR,2017,5,25,868.77
PR,2017,5,26,729.01
PR,2017,5,27,1285.96
PR,2017,5,28,495.15999999999997
PR,2017,5,29,976.55
PR,2017,5,30,854.4200000000001
PR,2017,5,31,487.69
PR,2017,6,1,721.64
PR,2017,6,2,319.01
PR,2017,6,3,337.93
PR,2017,6,4,1415.12
PR,2017,6,5,864.87
PR,2017,6,6,1332.6299999999999
PR,2017,6,7,770.37
PR,2017,6,8,824.99
PR,2017,6,9,30.09
PR,2017,6,10,483.27
PR,2017,6,11,1177.91
PR,2017,6,12,1055.11
PR,2017,6,13,663.68
PR,2017,6,14,628.53
PR,2017,6,15,342.31
PR,2017,6,16,1395.5
PR,2017,6,17,58.09
PR,2017,6,18,698.04
PR,2017,6,19,1058.38
PR,2017,6,20,1644.2600000000002
PR,2017,6,22,639.47
PR,2017,6,23,562.8199999999999
PR,2017,6,24,748.69
PR,2017,6,25,267.61
PR,2017,6,26,2762.25
PR,2017,6,27,1532.29
PR,2017,6,28,447.04
PR,2017,6,29,1452.76
PR,2017,6,30,1290.36
PR,2017,7,1,1320.28
PR,2017,7,2,344.53
PR,2017,7,3,351.35
PR,2017,7,4,893.81
PR,2017,7,5,1286.35
PR,2017,7,6,943.14
PR,2017,7,7,364.12
PR,2017,7,8,435.37
PR,2017,7,9,766.61
PR,2017,7,10,1387.12
PR,2017,7,11,1182.67
PR,2017,7,12,570.13
PR,2017,7,13,1449.08
PR,2017,7,14,1118.56
PR,2017,7,15,592.0
PR,2017,7,16,295.21
PR,2017,7,17,746.1800000000001
PR,2017,7,18,1387.6299999999999
PR,2017,7,19,908.88
PR,2017,7,20,1057.83
PR,2017,7,21,798.66
PR,2017,7,22,992.58
PR,2017,7,23,764.46
PR,2017,7,24,549.4200000000001
PR,2017,7,25,1355.17
PR,2017,7,26,2042.5
PR,2017,7,27,1350.5900000000001
PR,2017,7,28,1419.36
PR,2017,7,29,761.0699999999999
PR,2017,7,30,280.61
PR,2017,7,31,1145.44
PR,2017,8,1,1499.03
PR,2017,8,2,1760.92
PR,2017,8,3,1548.97
PR,2017,8,4,548.12
PR,2017,8,5,556.99
PR,2017,8,6,1336.8400000000001
PR,2017,8,7,586.08
PR,2017,8,8,1351.94
PR,2017,8,9,348.17
PR,2017,8,10,1121.96
PR,2017,8,11,1890.37
PR,2017,8,12,634.1
PR,2017,8,13,1572.8
PR,2017,8,14,328.76
PR,2017,8,15,2725.84
PR,2017,8,16,927.85
PR,2017,8,17,1219.79
PR,2017,8,18,444.63
PR,2017,8,19,719.39
PR,2017,8,20,119.47999999999999
PR,2017,8,21,2002.76
PR,2017,8,22,1053.47
PR,2017,8,23,704.07
PR,2017,8,24,969.01
PR,2017,8,25,1812.8600000000001
PR,2017,8,26,636.14
PR,2017,8,27,928.66
PR,2017,8,28,841.67
PR,2017,8,29,718.58
PR,2017,8,30,422.53
PR,2017,8,31,1979.9199999999998
PR,2017,9,1,852.34
PR,2017,9,2,715.08
PR,2017,9,3,280.42
PR,2017,9,4,459.74
PR,2017,9,5,1059.06
PR,2017,9,6,610.68
PR,2017,9,7,642.04
PR,2017,9,8,420.58000000000004
PR,2017,9,9,914.85
PR,2017,9,10,728.1500000000001
PR,2017,9,11,532.09
PR,2017,9,12,750.08
PR,2017,9,13,1422.02
PR,2017,9,14,480.32
PR,2017,9,15,572.68
PR,2017,9,16,1399.19
PR,2017,9,17,684.0
PR,2017,9,18,87.73
PR,2017,9,19,1527.03
PR,2017,9,20,1344.95
PR,2017,9,21,791.7199999999999
PR,2017,9,22,893.28
PR,2017,9,23,537.87
PR,2017,9,24,1143.1200000000001
PR,2017,9,25,565.62
PR,2017,9,26,1402.79
PR,2017,9,27,860.58
PR,2017,9,28,489.25
PR,2017,9,29,2603.39
PR,2017,9,30,31.38
PR,2017,10,1,2644.66
PR,2017,10,2,1097.42
PR,2017,10,3,540.11
PR,2017,10,4,694.65
PR,2017,10,5,3701.96
PR,2017,10,6,1238.9
PR,2017,10,7,679.72
PR,2017,10,8,545.9399999999999
PR,2017,10,9,1150.81
PR,2017,10,10,639.34
PR,2017,10,11,944.0899999999999
PR,2017,10,12,985.24
PR,2017,10,13,1039.91
PR,2017,10,14,314.51
PR,2017,10,15,689.63
PR,2017,10,16,952.43
PR,2017,10,17,1239.2
PR,2017,10,18,1831.6
PR,2017,10,19,1513.18
PR,2017,10,20,1753.34
PR,2017,10,21,818.13
PR,2017,10,22,1231.38
PR,2017,10,23,1024.21
PR,2017,10,24,1593.78
PR,2017,10,25,561.94
PR,2017,10,26,499.63
PR,2017,10,27,1176.73
PR,2017,10,28,1633.19
PR,2017,10,29,504.74
PR,2017,10,30,643.46
PR,2017,10,31,3520.77
PR,2017,11,1,702.28
PR,2017,11,2,1003.28
PR,2017,11,3,1052.15
PR,2017,11,4,918.35
PR,2017,11,5,679.88
PR,2017,11,6,944.89
PR,2017,11,7,1603.1100000000001
PR,2017,11,8,664.9499999999999
PR,2017,11,9,1008.6500000000001
PR,2017,11,10,451.35999999999996
PR,2017,11,11,921.46
PR,2017,11,12,1534.74
PR,2017,11,13,1049.24
PR,2017,11,14,1651.0300000000002
PR,2017,11,15,1020.3900000000001
PR,2017,11,16,1716.5900000000001
PR,2017,11,17,937.67
PR,2017,11,18,1843.3
PR,2017,11,19,1684.8200000000002
PR,2017,11,20,1730.19
PR,2017,11,21,2915.0299999999997
PR,2017,11,22,513.5
PR,2017,11,23,3100.56
PR,2017,11,24,6814.13
PR,2017,11,25,3321.52
PR,2017,11,26,2319.31
PR,2017,11,27,3303.49
PR,2017,11,28,3522.63
PR,2017,11,29,3171.66
PR,2017,11,30,2137.8
PR,2017,12,1,1725.31
PR,2017,12,2,493.44
PR,2017,12,3,928.6800000000001
PR,2017,12,4,1925.3700000000001
PR,2017,12,5,752.52
PR,2017,12,6,757.62
PR,2017,12,7,1497.72
PR,2017,12,8,2447.63
PR,2017,12,9,607.05
PR,2017,12,10,818.62
PR,2017,12,11,1774.23
PR,2017,12,12,3206.34
PR,2017,12,13,2275.89
PR,2017,12,14,1271.54
PR,2017,12,15,1648.32
PR,2017,12,16,1006.9200000000001
PR,2017,12,17,133.7
PR,2017,12,18,2846.1
PR,2017,12,19,588.8399999999999
PR,2017,12,20,1686.95
PR,2017,12,21,449.58000000000004
PR,2017,12,22,626.79
PR,2017,12,23,341.95
PR,2017,12,24,1359.76
PR,2017,12,25,244.63
PR,2017,12,26,755.16
PR,2017,12,27,1208.07
PR,2017,12,28,268.59000000000003
PR,2017,12,29,945.55
PR,2017,12,31,504.84
PR,2018,1,1,217.57
PR,2018,1,2,510.33
PR,2018,1,3,1687.24
PR,2018,1,4,1983.17
PR,2018,1,5,2222.02
PR,2018,1,6,1485.95
PR,2018,1,7,682.8000000000001
PR,2018,1,8,2691.14
PR,2018,1,9,1496.21
PR,2018,1,10,1809.62
PR,2018,1,11,3908.7000000000003
PR,2018,1,12,1296.8
PR,2018,1,13,3081.7599999999998
PR,2018,1,14,1416.07
PR,2018,1,15,1818.78
PR,2018,1,16,1129.98
PR,2018,1,17,951.39
PR,2018,1,18,995.1899999999999
PR,2018,1,19,2708.1
PR,2018,1,20,1737.97
PR,2018,1,21,1697.06
PR,2018,1,22,2854.17
PR,2018,1,23,2378.13
PR,2018,1,24,1367.26
PR,2018,1,25,1864.34
PR,2018,1,26,840.46
PR,2018,1,27,1887.9099999999999
PR,2018,1,28,733.89
PR,2018,1,29,1777.8
PR,2018,1,30,1687.41
PR,2018,1,31,820.31
PR,2018,2,1,1136.0
PR,2018,2,2,589.98
PR,2018,2,3,653.4
PR,2018,2,4,1992.62
PR,2018,2,5,2795.53
PR,2018,2,6,2162.48
PR,2018,2,7,1154.21
PR,2018,2,8,1287.73
PR,2018,2,9,2186.66
PR,2018,2,10,1430.47
PR,2018,2,11,1703.18
PR,2018,2,12,999.09
PR,2018,2,13,688.97
PR,2018,2,14,3794.65
PR,2018,2,15,2006.15
PR,2018,2,16,672.47
PR,2018,2,17,2420.21
PR,2018,2,18,594.64
PR,2018,2,19,1489.58
PR,2018,2,20,2289.23
PR,2018,2,21,2230.64
PR,2018,2,22,1203.42
PR,2018,2,23,1818.18
PR,2018,2,24,1361.97
PR,2018,2,25,1298.82
PR,2018,2,26,4476.72
PR,2018,2,27,3259.9700000000003
PR,2018,2,28,3919.7799999999997
PR,2018,3,1,2241.13
PR,2018,3,2,2552.19
PR,2018,3,3,2673.09
PR,2018,3,4,1241.87
PR,2018,3,5,2523.38
PR,2018,3,6,3058.51
PR,2018,3,7,3870.96
PR,2018,3,8,1195.79
PR,2018,3,9,474.9
PR,2018,3,10,835.4
PR,2018,3,11,879.0799999999999
PR,2018,3,12,1173.8899999999999
PR,2018,3,13,1905.56
PR,2018,3,14,1247.22
PR,2018,3,15,4729.07
PR,2018,3,16,1968.1200000000001
PR,2018,3,17,2116.63
PR,2018,3,18,684.21
PR,2018,3,19,1419.78
PR,2018,3,20,2083.7799999999997
PR,2018,3,21,2205.5
PR,2018,3,22,1912.28
PR,2018,3,23,700.02
PR,2018,3,24,1004.76
PR,2018,3,25,1723.42
PR,2018,3,26,981.51
PR,2018,3,27,2193.24
PR,2018,3,28,1446.03
PR,2018,3,29,3735.09
PR,2018,3,30,3303.37
PR,2018,3,31,774.37
PR,2018,4,1,2444.81
PR,2018,4,2,4652.22
PR,2018,4,3,1643.74
PR,2018,4,4,574.76
PR,2018,4,5,4765.83
PR,2018,4,6,2024.1
PR,2018,4,7,887.77
PR,2018,4,8,1505.02
PR,2018,4,9,4135.55
PR,2018,4,10,589.15
PR,2018,4,11,3196.1
PR,2018,4,12,1198.79
PR,2018,4,13,2106.9
PR,2018,4,14,831.35
PR,2018,4,15,3954.63
PR,2018,4,16,3547.25
PR,2018,4,17,4544.68
PR,2018,4,18,2323.92
PR,2018,4,19,1032.07
PR,2018,4,20,1208.07
PR,2018,4,21,4003.9
PR,2018,4,22,2184.85
PR,2018,4,23,4774.06
PR,2018,4,24,2218.34
PR,2018,4,25,2468.62
PR,2018,4,26,1467.62
PR,2018,4,27,2879.27
PR,2018,4,28,2563.33
PR,2018,4,29,2887.49
PR,2018,4,30,3621.0099999999998
PR,2018,5,1,1991.1
PR,2018,5,2,2516.1299999999997
PR,2018,5,3,1761.02
PR,2018,5,4,3232.5699999999997
PR,2018,5,5,708.42
PR,2018,5,6,727.75
PR,2018,5,7,4778.25
PR,2018,5,8,2860.15
PR,2018,5,9,1978.47
PR,2018,5,10,2284.77
PR,2018,5,11,3410.79
PR,2018,5,12,1980.04
PR,2018,5,13,2943.92
PR,2018,5,14,2561.41
PR,2018,5,15,1060.95
PR,2018,5,16,3900.1
PR,2018,5,17,2434.17
PR,2018,5,18,966.71
PR,2018,5,19,715.56
PR,2018,5,20,981.87
PR,2018,5,21,1896.82
PR,2018,5,22,357.71
PR,2018,5,23,444.84
PR,2018,5,24,438.37
PR,2018,5,25,1863.02
PR,2018,5,26,177.42
PR,2018,5,27,171.72
PR,2018,5,28,2939.38
PR,2018,5,29,347.05
PR,2018,5,30,753.45
PR,2018,5,31,810.16
PR,2018,6,1,648.97
PR,2018,6,2,1079.97
PR,2018,6,3,612.9
PR,2018,6,4,1524.04
PR,2018,6,5,1659.73
PR,2018,6,6,1708.3799999999999
PR,2018,6,7,1582.17
PR,2018,6,8,2067.54
PR,2018,6,9,3520.66
PR,2018,6,10,1063.47
PR,2018,6,11,1960.8700000000001
PR,2018,6,12,3102.35
PR,2018,6,13,2898.77
PR,2018,6,14,1210.68
PR,2018,6,15,1955.93
PR,2018,6,16,1047.32
PR,2018,6,17,643.15
PR,2018,6,18,3003.98
PR,2018,6,19,2396.75
PR,2018,6,20,1200.19
PR,2018,6,21,2129.04
PR,2018,6,22,1056.25
PR,2018,6,23,947.99
PR,2018,6,24,984.53
PR,2018,6,25,2142.12
PR,2018,6,26,2629.64
PR,2018,6,27,1520.8500000000001
PR,2018,6,28,1590.47
PR,2018,6,29,601.42
PR,2018,6,30,1757.93
PR,2018,7,1,3933.5899999999997
PR,2018,7,2,849.35
PR,2018,7,3,1098.57
PR,2018,7,4,866.22
PR,2018,7,5,1338.99
PR,2018,7,6,1499.6
PR,2018,7,7,964.5799999999999
PR,2018,7,8,1370.0
PR,2018,7,9,798.02
PR,2018,7,10,1932.27
PR,2018,7,11,2350.99
PR,2018,7,12,879.3
PR,2018,7,13,1543.04
PR,2018,7,14,1225.07
PR,2018,7,15,1016.01
PR,2018,7,16,2312.52
PR,2018,7,17,3291.52
PR,2018,7,18,1355.65
PR,2018,7,19,1708.36
PR,2018,7,20,2460.67
PR,2018,7,21,833.65
PR,2018,7,22,1004.9300000000001
PR,2018,7,23,3711.5299999999997
PR,2018,7,24,1978.55
PR,2018,7,25,2575.66
PR,2018,7,26,1613.5
PR,2018,7,27,959.69
PR,2018,7,28,1645.46
PR,2018,7,29,1124.67
PR,2018,7,30,3885.65
PR,2018,7,31,1597.8799999999999
PR,2018,8,1,1847.3100000000002
PR,2018,8,2,2468.57
PR,2018,8,3,1438.6
PR,2018,8,4,887.63
PR,2018,8,5,3351.6
PR,2018,8,6,4115.95
PR,2018,8,7,2356.82
PR,2018,8,8,2357.09
PR,2018,8,9,3585.28
PR,2018,8,10,1808.24
PR,2018,8,11,2587.12
PR,2018,8,12,1207.57
PR,2018,8,13,2293.4300000000003
PR,2018,8,14,1315.03
PR,2018,8,15,2300.73
PR,2018,8,16,1801.38
PR,2018,8,17,1446.23
PR,2018,8,18,1601.22
PR,2018,8,19,1566.19
PR,2018,8,20,1662.62
PR,2018,8,21,1312.55
PR,2018,8,22,741.8
PR,2018,8,23,706.57
PR,2018,8,24,322.28
PR,2018,8,25,242.37
PR,2018,8,26,239.16
PR,2018,8,27,278.61
PR,2018,8,28,188.13
PR,2018,8,29,510.96
RJ,2016,10,4,2382.3
RJ,2016,10,5,438.40999999999997
RJ,2016,10,6,629.6
RJ,2016,10,7,2440.31
RJ,2016,10,8,2630.25
RJ,2016,10,9,247.09
RJ,2016,10,10,224.35
RJ,2017,1,7,164.21
RJ,2017,1,8,109.69
RJ,2017,1,9,238.87
RJ,2017,1,10,784.22
RJ,2017,1,11,424.04
RJ,2017,1,14,285.51
RJ,2017,1,15,402.91999999999996
RJ,2017,1,16,97.8
RJ,2017,1,17,522.62
RJ,2017,1,18,415.84000000000003
RJ,2017,1,19,187.22
RJ,2017,1,20,171.03
RJ,2017,1,21,235.5
RJ,2017,1,22,590.68
RJ,2017,1,23,1784.42
RJ,2017,1,24,209.03
RJ,2017,1,25,1153.88
RJ,2017,1,26,2345.63
RJ,2017,1,27,302.74
RJ,2017,1,28,783.95
RJ,2017,1,29,283.8
RJ,2017,1,30,986.8
RJ,2017,1,31,1560.27
RJ,2017,2,1,1364.63
RJ,2017,2,2,1597.06
RJ,2017,2,3,692.91
RJ,2017,2,4,2673.0
RJ,2017,2,5,1184.8899999999999
RJ,2017,2,6,1720.89
RJ,2017,2,7,2736.89
RJ,2017,2,8,2736.37
RJ,2017,2,9,3492.48
RJ,2017,2,10,1350.2
RJ,2017,2,11,416.93
RJ,2017,2,12,893.37
RJ,2017,2,13,1709.1399999999999
RJ,2017,2,14,1730.01
RJ,2017,2,15,554.4399999999999
RJ,2017,2,16,847.31
RJ,2017,2,17,501.63
RJ,2017,2,18,1396.79
RJ,2017,2,20,951.51
RJ,2017,2,21,703.8299999999999
RJ,2017,2,22,867.8399999999999
RJ,2017,2,23,2443.33
RJ,2017,2,24,1613.94
RJ,2017,2,25,128.52
RJ,2017,2,26,255.54999999999998
RJ,2017,2,27,170.97000000000003
RJ,2017,2,28,544.34
RJ,2017,3,1,1016.11
RJ,2017,3,2,1672.83
RJ,2017,3,3,1585.32
RJ,2017,3,4,1708.4
RJ,2017,3,5,784.95
RJ,2017,3,6,1512.12
RJ,2017,3,7,2513.48
RJ,2017,3,8,886.12
RJ,2017,3,9,1320.29
RJ,2017,3,10,1474.1
RJ,2017,3,11,1593.3600000000001
RJ,2017,3,12,1452.55
RJ,2017,3,13,3478.29
RJ,2017,3,14,3542.7
RJ,2017,3,15,1389.38
RJ,2017,3,16,2042.61
RJ,2017,3,17,1143.58
RJ,2017,3,18,4816.6900000000005
RJ,2017,3,19,1497.0900000000001
RJ,2017,3,20,2866.05
RJ,2017,3,21,2346.26
RJ,2017,3,22,1404.36
RJ,2017,3,23,3621.56
RJ,2017,3,24,3172.75
RJ,2017,3,25,3007.47
RJ,2017,3,26,1457.48
RJ,2017,3,27,2260.69
RJ,2017,3,28,1323.02
RJ,2017,3,29,1092.65
RJ,2017,3,30,1199.34
RJ,2017,3,31,2154.2
RJ,2017,4,1,8581.42
RJ,2017,4,2,1284.6599999999999
RJ,2017,4,3,647.23
RJ,2017,4,4,1482.8
RJ,2017,4,5,3370.65
RJ,2017,4,6,3988.3199999999997
RJ,2017,4,7,696.6700000000001
RJ,2017,4,8,919.97
RJ,2017,4,9,1266.73
RJ,2017,4,10,1753.68
RJ,2017,4,11,1497.28
RJ,2017,4,12,1309.19
RJ,2017,4,13,2140.56
RJ,2017,4,14,680.27
RJ,2017,4,15,1841.12
RJ,2017,4,16,300.78
RJ,2017,4,17,1177.3899999999999
RJ,2017,4,18,2261.05
RJ,2017,4,19,4043.0
RJ,2017,4,20,1510.69
RJ,2017,4,21,1346.76
RJ,2017,4,22,2272.26
RJ,2017,4,23,1509.1299999999999
RJ,2017,4,24,2741.18
RJ,2017,4,25,3471.23
RJ,2017,4,26,1999.75
RJ,2017,4,27,1074.19
RJ,2017,4,28,2805.59
RJ,2017,4,29,4675.15
RJ,2017,4,30,1268.37
RJ,2017,5,1,1496.66
RJ,2017,5,2,1901.21
RJ,2017,5,3,1924.88
RJ,2017,5,4,3114.9700000000003
RJ,2017,5,5,2099.59
RJ,2017,5,6,3056.97
RJ,2017,5,7,1138.95
RJ,2017,5,8,2760.09
RJ,2017,5,9,2037.06
RJ,2017,5,10,3777.36
RJ,2017,5,11,3324.63
RJ,2017,5,12,822.71
RJ,2017,5,13,829.9300000000001
RJ,2017,5,14,1539.99
RJ,2017,5,15,2300.97
RJ,2017,5,16,3268.9
RJ,2017,5,17,3638.37
RJ,2017,5,18,2752.72
RJ,2017,5,19,3033.17
RJ,2017,5,20,1316.3
RJ,2017,5,21,3613.64
RJ,2017,5,22,3468.31
RJ,2017,5,23,3731.81
RJ,2017,5,24,2970.66
RJ,2017,5,25,3988.34
RJ,2017,5,26,2624.21
RJ,2017,5,27,1797.65
RJ,2017,5,28,1036.39
RJ,2017,5,29,3580.45
RJ,2017,5,30,2656.93
RJ,2017,5,31,5726.11
RJ,2017,6,1,3330.3799999999997
RJ,2017,6,2,1665.04
RJ,2017,6,3,979.85
RJ,2017,6,4,3691.29
RJ,2017,6,5,2437.56
RJ,2017,6,6,1731.92
RJ,2017,6,7,2064.42
RJ,2017,6,8,1965.19
RJ,2017,6,9,2758.71
RJ,2017,6,10,2232.27
RJ,2017,6,11,2211.54
RJ,2017,6,12,3912.53
RJ,2017,6,13,1773.96
RJ,2017,6,14,3698.77
RJ,2017,6,15,1435.13
RJ,2017,6,16,743.5799999999999
RJ,2017,6,17,1267.09
RJ,2017,6,18,2771.95
RJ,2017,6,19,2695.67
RJ,2017,6,20,1158.32
RJ,2017,6,21,423.78
RJ,2017,6,22,2120.84
RJ,2017,6,23,2775.4
RJ,2017,6,24,2219.11
RJ,2017,6,25,2267.58
RJ,2017,6,26,817.48
RJ,2017,6,27,1876.41
RJ,2017,6,28,2497.2
RJ,2017,6,29,1441.66
RJ,2017,6,30,924.52
RJ,2017,7,1,1053.92
RJ,2017,7,2,1630.6200000000001
RJ,2017,7,3,3710.55
RJ,2017,7,4,3306.28
RJ,2017,7,5,2597.11
RJ,2017,7,6,6443.08
RJ,2017,7,7,3423.47
RJ,2017,7,8,2129.28
RJ,2017,7,9,745.61
RJ,2017,7,10,2579.61
RJ,2017,7,11,1891.72
RJ,2017,7,12,3776.12
RJ,2017,7,13,2538.71
RJ,2017,7,14,1960.22
RJ,2017,7,15,1465.94
RJ,2017,7,16,2109.81
RJ,2017,7,17,2924.2599999999998
RJ,2017,7,18,7649.150000000001
RJ,2017,7,19,4361.73
RJ,2017,7,20,3276.36
RJ,2017,7,21,1164.38
RJ,2017,7,22,1568.62
RJ,2017,7,23,2058.34
RJ,2017,7,24,3455.9
RJ,2017,7,25,2081.33
RJ,2017,7,26,864.26
RJ,2017,7,27,4231.73
RJ,2017,7,28,4542.67
RJ,2017,7,29,1757.63
RJ,2017,7,30,2806.23
RJ,2017,7,31,3479.5299999999997
RJ,2017,8,1,3364.02
RJ,2017,8,2,3083.49
RJ,2017,8,3,5143.18
RJ,2017,8,4,1755.78
RJ,2017,8,5,2041.01
RJ,2017,8,6,3540.6
RJ,2017,8,7,5320.61
RJ,2017,8,8,3677.15
RJ,2017,8,9,3188.25
RJ,2017,8,10,1937.77
RJ,2017,8,11,2375.16
RJ,2017,8,12,1263.41
RJ,2017,8,13,1402.33
RJ,2017,8,14,3742.24
RJ,2017,8,15,4166.32
RJ,2017,8,16,2598.66
RJ,2017,8,17,2454.9700000000003
